,name,price,url,brand,product_type,website
226,Bosch Køl/frys kombination KIN86NSE0 | Elgiganten,7999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolfrys-kombination-kin86nse0/673707,Bosch,Kølefryseskab,Elgiganten
227,Miele kølefryseskab KFN4394ED ws | Elgiganten,7341.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/miele-kolefryseskab-kfn4394ed-ws/494378,Miele,Kølefryseskab,Elgiganten
228,Hisense køleskab RIL391D4BWE indbygget | Elgiganten,6999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/hisense-koleskab-ril391d4bwe-indbygget/312542,Hisense,Køleskab,Elgiganten
229,Samsung side-by-side-kølefryseskab RS68CG883ES9EF | Elgiganten,12749.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/samsung-side-by-side-kolefryseskab-rs68cg883es9ef/623943,Samsung,Amerikanerkøleskab,Elgiganten
230,Dometic Cool-Ice køleboks DCI85 | Elgiganten,2919.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/dometic-cool-ice-koleboks-dci85/174787,Dometic,Køletaske og køleboks,Elgiganten
231,Beko køle-/fryseskab B5RCNA365HW | Elgiganten,3888.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/beko-kole-fryseskab-b5rcna365hw/653485,Beko,Kølefryseskab,Elgiganten
232,Bosch Køl/frys kombination KIN96SFD0 | Elgiganten,8749.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolfrys-kombination-kin96sfd0/673709,Bosch,Kølefryseskab,Elgiganten
233,Dometic køleboks DCFX355IM | Elgiganten,9274.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/dometic-koleboks-dcfx355im/148666,Dometic,Køletaske og køleboks,Elgiganten
234,Electrolux køle/fryseskabskombination LTB1AF14W0 (hvid) | Elgiganten,3499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskabskombination-ltb1af14w0-hvid/194056,Electrolux,Kølefryseskab,Elgiganten
235,Electrolux Køleskab LRC4AE35W | Elgiganten,5796.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrc4ae35w/343342,Electrolux,Køleskab,Elgiganten
236,Smeg kølefryseskab FA3905LX5 | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-kolefryseskab-fa3905lx5/318479,Smeg,Kølefryseskab,Elgiganten
237,Dometic Cool-Ice køleboks DWCI22G | Elgiganten,1199.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/dometic-cool-ice-koleboks-dwci22g/24209,Dometic,Køletaske og køleboks,Elgiganten
238,Electrolux Køleskab LRB1AF24W | Elgiganten,4799.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrb1af24w/279581,Electrolux,Køleskab,Elgiganten
239,Indesit køleskab SI8A1QW2 | Elgiganten,3999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/indesit-koleskab-si8a1qw2/297622,Indesit,Køleskab,Elgiganten
240,Miele kølefryseskab KDN4074E | Elgiganten,6455.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/miele-kolefryseskab-kdn4074e/494394,Miele,Kølefryseskab,Elgiganten
241,Ukonic Minecraft TNT Blok Mini Køleskab | Elgiganten,799.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/ukonic-minecraft-tnt-blok-mini-koleskab/697951,UKONIC,Minikøleskab,Elgiganten
242,Dometic Cool-Ice køleboks DWCI22 | Elgiganten,1199.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/dometic-cool-ice-koleboks-dwci22/174783,Dometic,Køletaske og køleboks,Elgiganten
243,LG kølefryseskab GBV7180CEV | Elgiganten,10399.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/lg-kolefryseskab-gbv7180cev/603772,LG,Kølefryseskab,Elgiganten
244,Samsung fryser RZ32M7005B1/EF | Elgiganten,7499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/samsung-fryser-rz32m7005b1ef/431806,Samsung,Skabsfryser,Elgiganten
245,Dometic Cool-Ice køleboks DWCI13 | Elgiganten,899.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/dometic-cool-ice-koleboks-dwci13/174788,Dometic,Køletaske og køleboks,Elgiganten
246,Miele kølefryseskab KFN4374ED ws | Elgiganten,7209.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/miele-kolefryseskab-kfn4374ed-ws/494382,Miele,Kølefryseskab,Elgiganten
247,Mobicool Coca Cola Classic 5 køletaske MOBICOOLCCC5 (rød) | Elgiganten,99.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/mobicool-coca-cola-classic-5-koletaske-mobicoolccc5-rod/294806,MOBICOOL,Køletaske og køleboks,Elgiganten
248,LG fryser GFE41SWGSZ | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/lg-fryser-gfe41swgsz/432384,LG,Skabsfryser,Elgiganten
249,Smeg 50’s Style kølefryseskab FAB30LWH5 (hvid) | Elgiganten,17995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab30lwh5-hvid/211115,Smeg,Kølefryseskab,Elgiganten
250,Bosch Series 4 fryseskab GSV36VWEV | Elgiganten,5333.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-series-4-fryseskab-gsv36vwev/25627,Bosch,Skabsfryser,Elgiganten
251,Electrolux Fryser EUT6NE18S indbygget | Elgiganten,8695.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-fryser-eut6ne18s-indbygget/653489,Electrolux,Skabsfryser,Elgiganten
252,Indesit kølefryseskab LI8S1EW (hvid) | Elgiganten,3724.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/indesit-kolefryseskab-li8s1ew-hvid/227936,Indesit,Kølefryseskab,Elgiganten
253,Electrolux Fryser LUT2NE32W | Elgiganten,4764.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-fryser-lut2ne32w/507654,Electrolux,Skabsfryser,Elgiganten
254,Electrolux Køl/frys kombination ENS8TE19S | Elgiganten,10499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolfrys-kombination-ens8te19s/509163,Electrolux,Kølefryseskab,Elgiganten
255,Electrolux 300 fryser LYB1AE8W0 (hvid) | Elgiganten,3863.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-300-fryser-lyb1ae8w0-hvid/194054,Electrolux,Skabsfryser,Elgiganten
256,Whirlpool kommercielt køleskab ADN2212 | Elgiganten,16395.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/whirlpool-kommercielt-koleskab-adn2212/455246,Whirlpool,Køleskab,Elgiganten
257,LG kølefryseskab GBV5140DSW | Elgiganten,8799.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/lg-kolefryseskab-gbv5140dsw/603777,LG,Kølefryseskab,Elgiganten
258,Bosch Køleskab KIR81VFE0 | Elgiganten,7559.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-koleskab-kir81vfe0/673699,Bosch,Køleskab,Elgiganten
259,Bosch køleskab KIR81ADE0 indbygget | Elgiganten,6431.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-koleskab-kir81ade0-indbygget/204832,Bosch,Køleskab,Elgiganten
260,Miele Køleskab KS 4783 ED N (Sort ståldør) | Elgiganten,11895.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/miele-koleskab-ks-4783-ed-n-sort-staldor/608325,Miele,Køleskab,Elgiganten
261,Miele fryser FNS4882D edt/cs N EU2 | Elgiganten,16495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/miele-fryser-fns4882d-edtcs-n-eu2/494392,Miele,Skabsfryser,Elgiganten
262,Ukonic Minecraft Creeper-figur Mini Køleskab | Elgiganten,899.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/ukonic-minecraft-creeper-figur-mini-koleskab/697948,UKONIC,Minikøleskab,Elgiganten
263,Electrolux kølefryseskab LNT5ME36W1 (Hvid) | Elgiganten,8499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-lnt5me36w1-hvid/608140,Electrolux,Kølefryseskab,Elgiganten
264,Miele Fryser FNS 4782 E N (Sort ståldør) | Elgiganten,12895.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/miele-fryser-fns-4782-e-n-sort-staldor/608324,Miele,Skabsfryser,Elgiganten
265,Electrolux fryseskab LUS1AF28W (hvid) | Elgiganten,4999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-fryseskab-lus1af28w-hvid/201701,Electrolux,Skabsfryser,Elgiganten
266,Miele køleskab KS4783ED ws N | Elgiganten,10495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/miele-koleskab-ks4783ed-ws-n/494379,Miele,Køleskab,Elgiganten
267,LG køleskab GLT51PZGSZ | Elgiganten,6225.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/lg-koleskab-glt51pzgsz/193017,LG,Køleskab,Elgiganten
268,LG side by side kølefryseskab GSXV90MCDE Craft Ice (sort) | Elgiganten,22458.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/lg-side-by-side-kolefryseskab-gsxv90mcde-craft-ice-sort/299099,LG,Amerikanerkøleskab,Elgiganten
269,Electrolux Køleskab LRT5ME38U2 (Rustfrit stål) | Elgiganten,8499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrt5me38u2-rustfrit-stal/626810,Electrolux,Køleskab,Elgiganten
270,Miele køleskab KS4383ED el N | Elgiganten,7399.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/miele-koleskab-ks4383ed-el-n/494381,Miele,Køleskab,Elgiganten
271,Logik køleskab LUR55W23E | Elgiganten,1499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/logik-koleskab-lur55w23e/633647,Logik,Køleskab,Elgiganten
272,Marshall køleskab MF32BLKEU | Elgiganten,3499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/marshall-koleskab-mf32blkeu/195913,Marshall,Minikøleskab,Elgiganten
273,Bosch Series 4 fryser GSN36VLFP (inox-look) | Elgiganten,6262.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-series-4-fryser-gsn36vlfp-inox-look/204867,Bosch,Skabsfryser,Elgiganten
274,Liebherr frys GPesf1476-21001 | Elgiganten,6552.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/liebherr-frys-gpesf1476-21001/309629,Liebherr,Skabsfryser,Elgiganten
275,Electrolux køleskab LRS1DF39W | Elgiganten,4195.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrs1df39w/201677,Electrolux,Køleskab,Elgiganten
276,Miele køleskab K7743E indbygget | Elgiganten,12538.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/miele-koleskab-k7743e-indbygget/321211,Miele,Køleskab,Elgiganten
277,Beko køleskab BU1103N indbygget | Elgiganten,2767.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/beko-koleskab-bu1103n-indbygget/195879,Beko,Køleskab,Elgiganten
278,Logik køle-/fryseskab LDD85W23E | Elgiganten,1499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/logik-kole-fryseskab-ldd85w23e/633649,Logik,Kølefryseskab,Elgiganten
279,Bosch Køl/frys kombination KIN96NSE0 | Elgiganten,8373.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolfrys-kombination-kin96nse0/673714,Bosch,Kølefryseskab,Elgiganten
280,Dometic TropiCool køleboks DTCX35 | Elgiganten,2106.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/dometic-tropicool-koleboks-dtcx35/277671,Dometic,Køletaske og køleboks,Elgiganten
281,Miele køleskab/fryser KFN7733F indbygget | Elgiganten,14110.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/miele-koleskabfryser-kfn7733f-indbygget/321213,Miele,Kølefryseskab,Elgiganten
282,Samsung fryser RZ32C7CB6B1/EF | Elgiganten,11499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/samsung-fryser-rz32c7cb6b1ef/613867,Samsung,Skabsfryser,Elgiganten
283,Electrolux Kølefryseskab LNT5ME36U1 | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-lnt5me36u1/608139,Electrolux,Kølefryseskab,Elgiganten
284,Gram Fresh 4000 køleskab LC4441861 | Elgiganten,4999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/gram-fresh-4000-koleskab-lc4441861/218597,Gram,Køleskab,Elgiganten
285,Electrolux kølefryseskab LNT3LE31W1R (hvid) | Elgiganten,5138.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-lnt3le31w1r-hvid/202324,Electrolux,Kølefryseskab,Elgiganten
286,Edward minikøleskab 81914461 | Elgiganten,3350.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/edward-minikoleskab-81914461/498756,Edward,Minikøleskab,Elgiganten
287,Electrolux kølefryseskab LNT3LE31X1 | Elgiganten,4914.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-lnt3le31x1/214932,Electrolux,Kølefryseskab,Elgiganten
288,LG køleskab GLT51SWGSZ | Elgiganten,6678.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/lg-koleskab-glt51swgsz/193015,LG,Køleskab,Elgiganten
289,Delonghi opretstående fryser DUF55W22E | Elgiganten,1799.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/delonghi-opretstaende-fryser-duf55w22e/452750,Delonghi,Skabsfryser,Elgiganten
290,Electrolux Kølefryseskab LTB1AF24W0 | Elgiganten,3273.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-ltb1af24w0/194053,Electrolux,Kølefryseskab,Elgiganten
291,Hisense fryser FIV276N4AWF indbygget | Elgiganten,4999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/hisense-fryser-fiv276n4awf-indbygget/298825,Hisense,Skabsfryser,Elgiganten
292,Bosch køleskab KSV36VXEP | Elgiganten,7499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-koleskab-ksv36vxep/351449,Bosch,Køleskab,Elgiganten
293,Electrolux side-by-side-kølefryseskab LLI9VF54X0 (sølv) | Elgiganten,18999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/electrolux-side-by-side-kolefryseskab-lli9vf54x0-solv/215976,Electrolux,Amerikanerkøleskab,Elgiganten
294,Liebherr Comfort køleskab TP141022057 | Elgiganten,3299.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/liebherr-comfort-koleskab-tp141022057/195776,Liebherr,Køleskab,Elgiganten
295,Dometic CombiCool køleboks DCCACX340G | Elgiganten,6149.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/dometic-combicool-koleboks-dccacx340g/294818,Dometic,Køletaske og køleboks,Elgiganten
296,Electrolux kølefryseskab LNT7ME32M1 (Sort) | Elgiganten,8499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-lnt7me32m1-sort/243613,Electrolux,Kølefryseskab,Elgiganten
297,LG kølefryseskab GBV7280CEV | Elgiganten,10999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/lg-kolefryseskab-gbv7280cev/603768,LG,Kølefryseskab,Elgiganten
298,Gram køle-/fryseskab KC 314185 | Elgiganten,4499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/gram-kole-fryseskab-kc-314185/647987,Gram,Kølefryseskab,Elgiganten
299,Electrolux Fryser LUT5NE28W2 (Hvid) | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-fryser-lut5ne28w2-hvid/626812,Electrolux,Skabsfryser,Elgiganten
300,Bosch Køleskab KIL82VFE0 Integreret | Elgiganten,8063.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-koleskab-kil82vfe0-integreret/755949,Bosch,Køleskab,Elgiganten
301,LG kølefryseskab GBV7280CEV | Elgiganten,10999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/lg-kolefryseskab-gbv7280cev/603768,LG,Kølefryseskab,Elgiganten
302,Gram køle-/fryseskab KC 314185 | Elgiganten,4499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/gram-kole-fryseskab-kc-314185/647987,Gram,Kølefryseskab,Elgiganten
303,Electrolux Fryser LUT5NE28W2 (Hvid) | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-fryser-lut5ne28w2-hvid/626812,Electrolux,Skabsfryser,Elgiganten
304,Bosch Køleskab KIL82VFE0 Integreret | Elgiganten,8063.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-koleskab-kil82vfe0-integreret/755949,Bosch,Køleskab,Elgiganten
305,Hisense side-by-side RS711N4WFD | Elgiganten,11495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/hisense-side-by-side-rs711n4wfd/630145,Hisense,Amerikanerkøleskab,Elgiganten
306,Dometic CoolFreeze køleboks DCDF236 | Elgiganten,4199.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/dometic-coolfreeze-koleboks-dcdf236/294808,Dometic,Køletaske og køleboks,Elgiganten
307,LG køleskab GLM71MBCSX | Elgiganten,10999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/lg-koleskab-glm71mbcsx/299097,LG,Køleskab,Elgiganten
308,Liebherr Premium fryser GP148621001 | Elgiganten,5999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/liebherr-premium-fryser-gp148621001/198171,Liebherr,Skabsfryser,Elgiganten
309,Whirlpool kølefryseskab W5911EW1 | Elgiganten,3999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/whirlpool-kolefryseskab-w5911ew1/207670,Whirlpool,Kølefryseskab,Elgiganten
310,Whirlpool  kommercielt køleskab ADN2031/S | Elgiganten,7991.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/whirlpool-kommercielt-koleskab-adn2031s/353625,Whirlpool,Køleskab,Elgiganten
311,Bosch Køleskab KUL22ADD0 | Elgiganten,5399.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-koleskab-kul22add0/736633,Bosch,Køleskab,Elgiganten
312,Samsung kølefryseskab RL38T602FB1 (sort) | Elgiganten,7999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-kolefryseskab-rl38t602fb1-sort/173101,Samsung,Kølefryseskab,Elgiganten
313,Beko kølefryseskab RCNE366E40ZXBRN | Elgiganten,6499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/beko-kolefryseskab-rcne366e40zxbrn/437779,Beko,Kølefryseskab,Elgiganten
314,LG køle-/fryseskab GBP52PZNCN1 | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/lg-kole-fryseskab-gbp52pzncn1/643003,LG,Kølefryseskab,Elgiganten
315,Electrolux Kølefryseskab LNT3LF34W0 | Elgiganten,7099.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-lnt3lf34w0/496906,Electrolux,Kølefryseskab,Elgiganten
316,Gram køle-/fryseskab KC312286NB | Elgiganten,6499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/gram-kole-fryseskab-kc312286nb/452706,Gram,Kølefryseskab,Elgiganten
317,LG fryser GFT41PZGSZ (stål) | Elgiganten,7499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/lg-fryser-gft41pzgsz-stal/193014,LG,Skabsfryser,Elgiganten
318,Mobicool Holiday køletaske MOBICOOLH5L | Elgiganten,99.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/mobicool-holiday-koletaske-mobicoolh5l/294802,MOBICOOL,Køletaske og køleboks,Elgiganten
319,Logik minikøleskab LTTR40B23E | Elgiganten,999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/logik-minikoleskab-lttr40b23e/633638,Logik,Minikøleskab,Elgiganten
320,Samsung side-by-side RS68CG885DS9/EF | Elgiganten,12999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/samsung-side-by-side-rs68cg885ds9ef/625906,Samsung,Amerikanerkøleskab,Elgiganten
321,Hisense opretstående fryser FV358N4ECE | Elgiganten,6499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/hisense-opretstaende-fryser-fv358n4ece/443145,Hisense,Skabsfryser,Elgiganten
322,Beko kølefryseskab B1RCNE364XB | Elgiganten,6299.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/beko-kolefryseskab-b1rcne364xb/584221,Beko,Kølefryseskab,Elgiganten
323,Bosch opretstående fryser GTV15NWEA | Elgiganten,3621.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-opretstaende-fryser-gtv15nwea/199389,Bosch,Skabsfryser,Elgiganten
324,Miele køleskab KS4383ED ws N | Elgiganten,6999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/miele-koleskab-ks4383ed-ws-n/494383,Miele,Køleskab,Elgiganten
325,Samsung kølefryseskab RB38C705DB1/EF | Elgiganten,6499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-kolefryseskab-rb38c705db1ef/613877,Samsung,Kølefryseskab,Elgiganten
326,Samsung køleskab BRR29723DWW integreret | Elgiganten,11999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/samsung-koleskab-brr29723dww-integreret/586714,Samsung,Køleskab,Elgiganten
327,Whirlpool køleskab SW81QWH1 | Elgiganten,2899.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/whirlpool-koleskab-sw81qwh1/207677,Whirlpool,Køleskab,Elgiganten
328,Hisense Refrigerators RL528D4EWD (White textured) | Elgiganten,5999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/hisense-refrigerators-rl528d4ewd-white-textured/687692,Hisense,Køleskab,Elgiganten
329,Logik fryser LUF55W23E | Elgiganten,1495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/logik-fryser-luf55w23e/633633,Logik,Skabsfryser,Elgiganten
330,Dometic køleboks DCFX345 | Elgiganten,7812.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/dometic-koleboks-dcfx345/148661,Dometic,Køletaske og køleboks,Elgiganten
331,LG køleskab GLE51PZGSZ | Elgiganten,10499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/lg-koleskab-gle51pzgsz/432394,LG,Køleskab,Elgiganten
332,Smeg kølefryseskab FA8005RAO5 | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-kolefryseskab-fa8005rao5/318478,Smeg,Kølefryseskab,Elgiganten
333,Delonghi køleskab DUL55W22E | Elgiganten,1799.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/delonghi-koleskab-dul55w22e/452753,Delonghi,Køleskab,Elgiganten
334,Samsung Family HUB køle/fryseskabRS6HA8891B1/EF (sort) | Elgiganten,20152.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/samsung-family-hub-kolefryseskabrs6ha8891b1ef-sort/267791,Samsung,Amerikanerkøleskab,Elgiganten
335,Liebherr Comfort kølefryseskab CBN 4835-21 001 | Elgiganten,14999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/liebherr-comfort-kolefryseskab-cbn-4835-21-001/195723,Liebherr,Kølefryseskab,Elgiganten
336,AEG Fryser TAB6L88EF | Elgiganten,7095.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/aeg-fryser-tab6l88ef/705772,AEG,Skabsfryser,Elgiganten
337,LG kølefryseskab GBV5240DPY | Elgiganten,9899.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/lg-kolefryseskab-gbv5240dpy/603760,LG,Kølefryseskab,Elgiganten
338,Logik køle/fryseskab L151CW23E | Elgiganten,2222.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/logik-kolefryseskab-l151cw23e/591899,Logik,Kølefryseskab,Elgiganten
339,Liebherr kølefryseskab CBNd 5223-20 001 | Elgiganten,13499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/liebherr-kolefryseskab-cbnd-5223-20-001/469325,Liebherr,Kølefryseskab,Elgiganten
